date,store_id,item_id,product_name,category,qty_sold,price,on_promo,discount_pct,stock_on_hand,stockout_flag,unit_cost,pack_size,shelf_life_days,supplier_lead_time_days,ordering_cost,holding_cost_rate,holiday_flag,festival_flag,week_start
2022-05-13,S002,P006,Soft Drink 2L,Beverages,36,85.5,1,0.05,203,0,60,1,180,5,500,0.2,0,0,2022-05-09
2022-05-14,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,172,0,60,1,180,5,500,0.2,0,0,2022-05-09
2022-05-15,S002,P006,Soft Drink 2L,Beverages,37,90.0,0,0.0,450,0,60,1,180,5,500,0.2,0,0,2022-05-09
2022-05-16,S002,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,418,0,60,1,180,5,500,0.2,0,0,2022-05-16
2022-05-17,S002,P006,Soft Drink 2L,Beverages,24,90.0,0,0.0,394,0,60,1,180,5,500,0.2,0,0,2022-05-16
2022-05-18,S002,P006,Soft Drink 2L,Beverages,45,90.0,0,0.0,349,0,60,1,180,5,500,0.2,0,0,2022-05-16
2022-05-19,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,321,0,60,1,180,5,500,0.2,0,0,2022-05-16
2022-05-20,S002,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,289,0,60,1,180,5,500,0.2,0,0,2022-05-16
2022-05-21,S002,P006,Soft Drink 2L,Beverages,36,90.0,0,0.0,253,0,60,1,180,5,500,0.2,0,0,2022-05-16
2022-05-22,S002,P006,Soft Drink 2L,Beverages,46,90.0,0,0.0,207,0,60,1,180,5,500,0.2,0,0,2022-05-16
2022-05-23,S002,P006,Soft Drink 2L,Beverages,26,90.0,0,0.0,181,0,60,1,180,5,500,0.2,0,0,2022-05-23
2022-05-24,S002,P006,Soft Drink 2L,Beverages,29,90.0,0,0.0,467,0,60,1,180,5,500,0.2,0,0,2022-05-23
2022-05-25,S002,P006,Soft Drink 2L,Beverages,36,76.5,1,0.15,431,0,60,1,180,5,500,0.2,0,0,2022-05-23
2022-05-26,S002,P006,Soft Drink 2L,Beverages,26,85.5,1,0.05,405,0,60,1,180,5,500,0.2,0,0,2022-05-23
2022-05-27,S002,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,373,0,60,1,180,5,500,0.2,0,0,2022-05-23
2022-05-28,S002,P006,Soft Drink 2L,Beverages,47,90.0,0,0.0,326,0,60,1,180,5,500,0.2,0,0,2022-05-23
2022-05-29,S002,P006,Soft Drink 2L,Beverages,43,90.0,0,0.0,283,0,60,1,180,5,500,0.2,0,0,2022-05-23
2022-05-30,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,250,0,60,1,180,5,500,0.2,0,0,2022-05-30
2022-05-31,S002,P006,Soft Drink 2L,Beverages,38,85.5,1,0.05,212,0,60,1,180,5,500,0.2,0,0,2022-05-30
2022-06-01,S002,P006,Soft Drink 2L,Beverages,51,90.0,0,0.0,476,0,60,1,180,5,500,0.2,0,0,2022-05-30
2022-06-02,S002,P006,Soft Drink 2L,Beverages,19,90.0,0,0.0,457,0,60,1,180,5,500,0.2,0,0,2022-05-30
2022-06-03,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,424,0,60,1,180,5,500,0.2,0,0,2022-05-30
2022-06-04,S002,P006,Soft Drink 2L,Beverages,44,90.0,0,0.0,380,0,60,1,180,5,500,0.2,0,0,2022-05-30
2022-06-05,S002,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,340,0,60,1,180,5,500,0.2,0,0,2022-05-30
2022-06-06,S002,P006,Soft Drink 2L,Beverages,23,90.0,0,0.0,317,0,60,1,180,5,500,0.2,0,0,2022-06-06
2022-06-07,S002,P006,Soft Drink 2L,Beverages,35,90.0,0,0.0,282,0,60,1,180,5,500,0.2,0,0,2022-06-06
2022-06-08,S002,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,242,0,60,1,180,5,500,0.2,0,0,2022-06-06
2022-06-09,S002,P006,Soft Drink 2L,Beverages,44,81.0,1,0.1,198,0,60,1,180,5,500,0.2,0,0,2022-06-06
2022-06-10,S002,P006,Soft Drink 2L,Beverages,23,90.0,0,0.0,175,0,60,1,180,5,500,0.2,0,0,2022-06-06
2022-06-11,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,462,0,60,1,180,5,500,0.2,0,0,2022-06-06
2022-06-12,S002,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,422,0,60,1,180,5,500,0.2,0,0,2022-06-06
2022-06-13,S002,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,374,0,60,1,180,5,500,0.2,0,0,2022-06-13
2022-06-14,S002,P006,Soft Drink 2L,Beverages,27,90.0,0,0.0,347,0,60,1,180,5,500,0.2,0,0,2022-06-13
2022-06-15,S002,P006,Soft Drink 2L,Beverages,41,90.0,0,0.0,306,0,60,1,180,5,500,0.2,0,0,2022-06-13
2022-06-16,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,275,0,60,1,180,5,500,0.2,0,0,2022-06-13
2022-06-17,S002,P006,Soft Drink 2L,Beverages,30,90.0,0,0.0,245,0,60,1,180,5,500,0.2,0,0,2022-06-13
2022-06-18,S002,P006,Soft Drink 2L,Beverages,41,90.0,0,0.0,204,0,60,1,180,5,500,0.2,0,0,2022-06-13
2022-06-19,S002,P006,Soft Drink 2L,Beverages,56,90.0,0,0.0,463,0,60,1,180,5,500,0.2,0,0,2022-06-13
2022-06-20,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,435,0,60,1,180,5,500,0.2,0,0,2022-06-20
2022-06-21,S002,P006,Soft Drink 2L,Beverages,26,90.0,0,0.0,409,0,60,1,180,5,500,0.2,0,0,2022-06-20
2022-06-22,S002,P006,Soft Drink 2L,Beverages,36,90.0,0,0.0,373,0,60,1,180,5,500,0.2,0,0,2022-06-20
2022-06-23,S002,P006,Soft Drink 2L,Beverages,29,90.0,0,0.0,344,0,60,1,180,5,500,0.2,0,0,2022-06-20
2022-06-24,S002,P006,Soft Drink 2L,Beverages,38,90.0,0,0.0,306,0,60,1,180,5,500,0.2,0,0,2022-06-20
2022-06-25,S002,P006,Soft Drink 2L,Beverages,56,90.0,0,0.0,250,0,60,1,180,5,500,0.2,0,0,2022-06-20
2022-06-26,S002,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,202,0,60,1,180,5,500,0.2,0,0,2022-06-20
2022-06-27,S002,P006,Soft Drink 2L,Beverages,23,85.5,1,0.05,179,0,60,1,180,5,500,0.2,0,0,2022-06-27
2022-06-28,S002,P006,Soft Drink 2L,Beverages,39,90.0,0,0.0,455,0,60,1,180,5,500,0.2,0,0,2022-06-27
2022-06-29,S002,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,421,0,60,1,180,5,500,0.2,0,0,2022-06-27
2022-06-30,S002,P006,Soft Drink 2L,Beverages,20,90.0,0,0.0,401,0,60,1,180,5,500,0.2,0,0,2022-06-27
2022-07-01,S002,P006,Soft Drink 2L,Beverages,28,81.0,1,0.1,373,0,60,1,180,5,500,0.2,0,0,2022-06-27
2022-07-02,S002,P006,Soft Drink 2L,Beverages,37,90.0,0,0.0,336,0,60,1,180,5,500,0.2,0,0,2022-06-27
2022-07-03,S002,P006,Soft Drink 2L,Beverages,40,81.0,1,0.1,296,0,60,1,180,5,500,0.2,0,0,2022-06-27
2022-07-04,S002,P006,Soft Drink 2L,Beverages,27,90.0,0,0.0,269,0,60,1,180,5,500,0.2,0,0,2022-07-04
2022-07-05,S002,P006,Soft Drink 2L,Beverages,47,76.5,1,0.15,222,0,60,1,180,5,500,0.2,0,0,2022-07-04
2022-07-06,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,191,0,60,1,180,5,500,0.2,0,0,2022-07-04
2022-07-07,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,478,0,60,1,180,5,500,0.2,0,0,2022-07-04
2022-07-08,S002,P006,Soft Drink 2L,Beverages,49,85.5,1,0.05,429,0,60,1,180,5,500,0.2,0,0,2022-07-04
2022-07-09,S002,P006,Soft Drink 2L,Beverages,56,90.0,0,0.0,373,0,60,1,180,5,500,0.2,0,0,2022-07-04
2022-07-10,S002,P006,Soft Drink 2L,Beverages,57,90.0,0,0.0,316,0,60,1,180,5,500,0.2,0,0,2022-07-04
2022-07-11,S002,P006,Soft Drink 2L,Beverages,48,76.5,1,0.15,268,0,60,1,180,5,500,0.2,0,0,2022-07-11
2022-07-12,S002,P006,Soft Drink 2L,Beverages,43,81.0,1,0.1,225,0,60,1,180,5,500,0.2,0,0,2022-07-11
2022-07-13,S002,P006,Soft Drink 2L,Beverages,39,90.0,0,0.0,186,0,60,1,180,5,500,0.2,0,0,2022-07-11
2022-07-14,S002,P006,Soft Drink 2L,Beverages,35,90.0,0,0.0,466,0,60,1,180,5,500,0.2,0,0,2022-07-11
2022-07-15,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,435,0,60,1,180,5,500,0.2,0,0,2022-07-11
2022-07-16,S002,P006,Soft Drink 2L,Beverages,46,76.5,1,0.15,389,0,60,1,180,5,500,0.2,0,0,2022-07-11
2022-07-17,S002,P006,Soft Drink 2L,Beverages,51,90.0,0,0.0,338,0,60,1,180,5,500,0.2,0,0,2022-07-11
2022-07-18,S002,P006,Soft Drink 2L,Beverages,25,90.0,0,0.0,313,0,60,1,180,5,500,0.2,0,0,2022-07-18
2022-07-19,S002,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,279,0,60,1,180,5,500,0.2,0,0,2022-07-18
2022-07-20,S002,P006,Soft Drink 2L,Beverages,27,90.0,0,0.0,252,0,60,1,180,5,500,0.2,0,0,2022-07-18
2022-07-21,S002,P006,Soft Drink 2L,Beverages,41,90.0,0,0.0,211,0,60,1,180,5,500,0.2,0,0,2022-07-18
2022-07-22,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,180,0,60,1,180,5,500,0.2,0,0,2022-07-18
2022-07-23,S002,P006,Soft Drink 2L,Beverages,58,90.0,0,0.0,437,0,60,1,180,5,500,0.2,0,0,2022-07-18
2022-07-24,S002,P006,Soft Drink 2L,Beverages,48,81.0,1,0.1,389,0,60,1,180,5,500,0.2,0,0,2022-07-18
2022-07-25,S002,P006,Soft Drink 2L,Beverages,33,85.5,1,0.05,356,0,60,1,180,5,500,0.2,0,0,2022-07-25
2022-07-26,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,323,0,60,1,180,5,500,0.2,0,0,2022-07-25
2022-07-27,S002,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,283,0,60,1,180,5,500,0.2,0,0,2022-07-25
2022-07-28,S002,P006,Soft Drink 2L,Beverages,26,90.0,0,0.0,257,0,60,1,180,5,500,0.2,0,0,2022-07-25
2022-07-29,S002,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,225,0,60,1,180,5,500,0.2,0,0,2022-07-25
2022-07-30,S002,P006,Soft Drink 2L,Beverages,55,81.0,1,0.1,485,0,60,1,180,5,500,0.2,0,0,2022-07-25
2022-07-31,S002,P006,Soft Drink 2L,Beverages,41,90.0,0,0.0,444,0,60,1,180,5,500,0.2,0,0,2022-07-25
2022-08-01,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,413,0,60,1,180,5,500,0.2,0,0,2022-08-01
2022-08-02,S002,P006,Soft Drink 2L,Beverages,36,90.0,0,0.0,377,0,60,1,180,5,500,0.2,0,0,2022-08-01
2022-08-03,S002,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,343,0,60,1,180,5,500,0.2,0,0,2022-08-01
2022-08-04,S002,P006,Soft Drink 2L,Beverages,42,90.0,0,0.0,301,0,60,1,180,5,500,0.2,0,0,2022-08-01
2022-08-05,S002,P006,Soft Drink 2L,Beverages,43,90.0,0,0.0,258,0,60,1,180,5,500,0.2,0,0,2022-08-01
2022-08-06,S002,P006,Soft Drink 2L,Beverages,54,90.0,0,0.0,204,0,60,1,180,5,500,0.2,0,0,2022-08-01
2022-08-07,S002,P006,Soft Drink 2L,Beverages,52,90.0,0,0.0,467,0,60,1,180,5,500,0.2,0,0,2022-08-01
2022-08-08,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,436,0,60,1,180,5,500,0.2,0,0,2022-08-08
2022-08-09,S002,P006,Soft Drink 2L,Beverages,27,90.0,0,0.0,409,0,60,1,180,5,500,0.2,0,0,2022-08-08
2022-08-10,S002,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,369,0,60,1,180,5,500,0.2,0,0,2022-08-08
2022-08-11,S002,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,337,0,60,1,180,5,500,0.2,0,0,2022-08-08
2022-08-12,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,304,0,60,1,180,5,500,0.2,0,0,2022-08-08
2022-08-13,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,271,0,60,1,180,5,500,0.2,0,0,2022-08-08
2022-08-14,S002,P006,Soft Drink 2L,Beverages,38,90.0,0,0.0,233,0,60,1,180,5,500,0.2,0,0,2022-08-08
2022-08-15,S002,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,201,0,60,1,180,5,500,0.2,1,0,2022-08-15
2022-08-16,S002,P006,Soft Drink 2L,Beverages,38,90.0,0,0.0,478,0,60,1,180,5,500,0.2,0,0,2022-08-15
2022-08-17,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,445,0,60,1,180,5,500,0.2,0,0,2022-08-15
2022-08-18,S002,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,405,0,60,1,180,5,500,0.2,0,0,2022-08-15
2022-08-19,S002,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,365,0,60,1,180,5,500,0.2,0,0,2022-08-15
2022-08-20,S002,P006,Soft Drink 2L,Beverages,47,90.0,0,0.0,318,0,60,1,180,5,500,0.2,0,0,2022-08-15
2022-08-21,S002,P006,Soft Drink 2L,Beverages,49,90.0,0,0.0,269,0,60,1,180,5,500,0.2,0,0,2022-08-15
2022-08-22,S002,P006,Soft Drink 2L,Beverages,19,81.0,1,0.1,250,0,60,1,180,5,500,0.2,0,0,2022-08-22
2022-08-23,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,222,0,60,1,180,5,500,0.2,0,0,2022-08-22
2022-08-24,S002,P006,Soft Drink 2L,Beverages,48,85.5,1,0.05,174,0,60,1,180,5,500,0.2,0,0,2022-08-22
2022-08-25,S002,P006,Soft Drink 2L,Beverages,46,76.5,1,0.15,443,0,60,1,180,5,500,0.2,0,0,2022-08-22
2022-08-26,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,415,0,60,1,180,5,500,0.2,0,0,2022-08-22
2022-08-27,S002,P006,Soft Drink 2L,Beverages,44,90.0,0,0.0,371,0,60,1,180,5,500,0.2,0,0,2022-08-22
2022-08-28,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,340,0,60,1,180,5,500,0.2,0,0,2022-08-22
2022-08-29,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,312,0,60,1,180,5,500,0.2,0,0,2022-08-29
2022-08-30,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,279,0,60,1,180,5,500,0.2,0,0,2022-08-29
2022-08-31,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,248,0,60,1,180,5,500,0.2,0,0,2022-08-29
2022-09-01,S002,P006,Soft Drink 2L,Beverages,45,90.0,0,0.0,203,0,60,1,180,5,500,0.2,0,0,2022-08-29
2022-09-02,S002,P006,Soft Drink 2L,Beverages,30,90.0,0,0.0,173,0,60,1,180,5,500,0.2,0,0,2022-08-29
2022-09-03,S002,P006,Soft Drink 2L,Beverages,39,90.0,0,0.0,449,0,60,1,180,5,500,0.2,0,0,2022-08-29
2022-09-04,S002,P006,Soft Drink 2L,Beverages,36,90.0,0,0.0,413,0,60,1,180,5,500,0.2,0,0,2022-08-29
2022-09-05,S002,P006,Soft Drink 2L,Beverages,24,90.0,0,0.0,389,0,60,1,180,5,500,0.2,0,0,2022-09-05
2022-09-06,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,358,0,60,1,180,5,500,0.2,0,0,2022-09-05
2022-09-07,S002,P006,Soft Drink 2L,Beverages,29,90.0,0,0.0,329,0,60,1,180,5,500,0.2,0,0,2022-09-05
2022-09-08,S002,P006,Soft Drink 2L,Beverages,39,90.0,0,0.0,290,0,60,1,180,5,500,0.2,0,0,2022-09-05
2022-09-09,S002,P006,Soft Drink 2L,Beverages,37,90.0,0,0.0,253,0,60,1,180,5,500,0.2,0,0,2022-09-05
2022-09-10,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,225,0,60,1,180,5,500,0.2,0,0,2022-09-05
2022-09-11,S002,P006,Soft Drink 2L,Beverages,42,90.0,0,0.0,183,0,60,1,180,5,500,0.2,0,0,2022-09-05
2022-09-12,S002,P006,Soft Drink 2L,Beverages,35,81.0,1,0.1,463,0,60,1,180,5,500,0.2,0,0,2022-09-12
2022-09-13,S002,P006,Soft Drink 2L,Beverages,27,90.0,0,0.0,436,0,60,1,180,5,500,0.2,0,0,2022-09-12
2022-09-14,S002,P006,Soft Drink 2L,Beverages,40,81.0,1,0.1,396,0,60,1,180,5,500,0.2,0,0,2022-09-12
2022-09-15,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,368,0,60,1,180,5,500,0.2,0,0,2022-09-12
2022-09-16,S002,P006,Soft Drink 2L,Beverages,36,90.0,0,0.0,332,0,60,1,180,5,500,0.2,0,0,2022-09-12
2022-09-17,S002,P006,Soft Drink 2L,Beverages,38,90.0,0,0.0,294,0,60,1,180,5,500,0.2,0,0,2022-09-12
2022-09-18,S002,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,262,0,60,1,180,5,500,0.2,0,0,2022-09-12
2022-09-19,S002,P006,Soft Drink 2L,Beverages,33,81.0,1,0.1,229,0,60,1,180,5,500,0.2,0,0,2022-09-19
2022-09-20,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,201,0,60,1,180,5,500,0.2,0,0,2022-09-19
2022-09-21,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,485,0,60,1,180,5,500,0.2,0,0,2022-09-19
2022-09-22,S002,P006,Soft Drink 2L,Beverages,19,90.0,0,0.0,466,0,60,1,180,5,500,0.2,0,0,2022-09-19
2022-09-23,S002,P006,Soft Drink 2L,Beverages,25,90.0,0,0.0,441,0,60,1,180,5,500,0.2,0,0,2022-09-19
2022-09-24,S002,P006,Soft Drink 2L,Beverages,37,90.0,0,0.0,404,0,60,1,180,5,500,0.2,0,0,2022-09-19
2022-09-25,S002,P006,Soft Drink 2L,Beverages,57,76.5,1,0.15,347,0,60,1,180,5,500,0.2,0,0,2022-09-19
2022-09-26,S002,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,315,0,60,1,180,5,500,0.2,0,0,2022-09-26
2022-09-27,S002,P006,Soft Drink 2L,Beverages,25,90.0,0,0.0,290,0,60,1,180,5,500,0.2,0,0,2022-09-26
2022-09-28,S002,P006,Soft Drink 2L,Beverages,26,90.0,0,0.0,264,0,60,1,180,5,500,0.2,0,0,2022-09-26
2022-09-29,S002,P006,Soft Drink 2L,Beverages,27,90.0,0,0.0,237,0,60,1,180,5,500,0.2,0,0,2022-09-26
2022-09-30,S002,P006,Soft Drink 2L,Beverages,25,90.0,0,0.0,212,0,60,1,180,5,500,0.2,0,0,2022-09-26
2022-10-01,S002,P006,Soft Drink 2L,Beverages,63,90.0,0,0.0,464,0,60,1,180,5,500,0.2,0,1,2022-09-26
2022-10-02,S002,P006,Soft Drink 2L,Beverages,60,90.0,0,0.0,404,0,60,1,180,5,500,0.2,1,1,2022-09-26
2022-10-03,S002,P006,Soft Drink 2L,Beverages,47,90.0,0,0.0,357,0,60,1,180,5,500,0.2,0,1,2022-10-03
2022-10-04,S002,P006,Soft Drink 2L,Beverages,56,90.0,0,0.0,301,0,60,1,180,5,500,0.2,0,1,2022-10-03
2022-10-05,S002,P006,Soft Drink 2L,Beverages,40,90.0,0,0.0,261,0,60,1,180,5,500,0.2,1,1,2022-10-03
2022-10-06,S002,P006,Soft Drink 2L,Beverages,45,90.0,0,0.0,216,0,60,1,180,5,500,0.2,0,1,2022-10-03
2022-10-07,S002,P006,Soft Drink 2L,Beverages,43,81.0,1,0.1,173,0,60,1,180,5,500,0.2,0,1,2022-10-03
2022-10-08,S002,P006,Soft Drink 2L,Beverages,64,90.0,0,0.0,424,0,60,1,180,5,500,0.2,0,1,2022-10-03
2022-10-09,S002,P006,Soft Drink 2L,Beverages,55,90.0,0,0.0,369,0,60,1,180,5,500,0.2,0,1,2022-10-03
2022-10-10,S002,P006,Soft Drink 2L,Beverages,43,90.0,0,0.0,326,0,60,1,180,5,500,0.2,0,1,2022-10-10
2022-10-11,S002,P006,Soft Drink 2L,Beverages,30,90.0,0,0.0,296,0,60,1,180,5,500,0.2,0,0,2022-10-10
2022-10-12,S002,P006,Soft Drink 2L,Beverages,25,90.0,0,0.0,271,0,60,1,180,5,500,0.2,0,0,2022-10-10
2022-10-13,S002,P006,Soft Drink 2L,Beverages,22,90.0,0,0.0,249,0,60,1,180,5,500,0.2,0,0,2022-10-10
2022-10-14,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,218,0,60,1,180,5,500,0.2,0,0,2022-10-10
2022-10-15,S002,P006,Soft Drink 2L,Beverages,41,90.0,0,0.0,177,0,60,1,180,5,500,0.2,0,0,2022-10-10
2022-10-16,S002,P006,Soft Drink 2L,Beverages,42,90.0,0,0.0,450,0,60,1,180,5,500,0.2,0,0,2022-10-10
2022-10-17,S002,P006,Soft Drink 2L,Beverages,22,90.0,0,0.0,428,0,60,1,180,5,500,0.2,0,0,2022-10-17
2022-10-18,S002,P006,Soft Drink 2L,Beverages,21,90.0,0,0.0,407,0,60,1,180,5,500,0.2,0,0,2022-10-17
2022-10-19,S002,P006,Soft Drink 2L,Beverages,25,90.0,0,0.0,382,0,60,1,180,5,500,0.2,0,0,2022-10-17
2022-10-20,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,349,0,60,1,180,5,500,0.2,0,1,2022-10-17
2022-10-21,S002,P006,Soft Drink 2L,Beverages,39,90.0,0,0.0,310,0,60,1,180,5,500,0.2,0,1,2022-10-17
2022-10-22,S002,P006,Soft Drink 2L,Beverages,47,90.0,0,0.0,263,0,60,1,180,5,500,0.2,0,1,2022-10-17
2022-10-23,S002,P006,Soft Drink 2L,Beverages,47,90.0,0,0.0,216,0,60,1,180,5,500,0.2,0,1,2022-10-17
2022-10-24,S002,P006,Soft Drink 2L,Beverages,36,90.0,0,0.0,180,0,60,1,180,5,500,0.2,1,1,2022-10-24
2022-10-25,S002,P006,Soft Drink 2L,Beverages,43,90.0,0,0.0,452,0,60,1,180,5,500,0.2,0,1,2022-10-24
2022-10-26,S002,P006,Soft Drink 2L,Beverages,48,90.0,0,0.0,404,0,60,1,180,5,500,0.2,0,1,2022-10-24
2022-10-27,S002,P006,Soft Drink 2L,Beverages,43,90.0,0,0.0,361,0,60,1,180,5,500,0.2,0,1,2022-10-24
2022-10-28,S002,P006,Soft Drink 2L,Beverages,54,72.0,1,0.2,307,0,60,1,180,5,500,0.2,0,1,2022-10-24
2022-10-29,S002,P006,Soft Drink 2L,Beverages,23,90.0,0,0.0,284,0,60,1,180,5,500,0.2,0,0,2022-10-24
2022-10-30,S002,P006,Soft Drink 2L,Beverages,36,85.5,1,0.05,248,0,60,1,180,5,500,0.2,0,0,2022-10-24
2022-10-31,S002,P006,Soft Drink 2L,Beverages,18,90.0,0,0.0,230,0,60,1,180,5,500,0.2,0,0,2022-10-31
2022-11-01,S002,P006,Soft Drink 2L,Beverages,40,76.5,1,0.15,190,0,60,1,180,5,500,0.2,0,0,2022-10-31
2022-11-02,S002,P006,Soft Drink 2L,Beverages,18,90.0,0,0.0,172,0,60,1,180,5,500,0.2,0,0,2022-10-31
2022-11-03,S002,P006,Soft Drink 2L,Beverages,20,90.0,0,0.0,467,0,60,1,180,5,500,0.2,0,0,2022-10-31
2022-11-04,S002,P006,Soft Drink 2L,Beverages,26,90.0,0,0.0,441,0,60,1,180,5,500,0.2,0,0,2022-10-31
2022-11-05,S002,P006,Soft Drink 2L,Beverages,37,90.0,0,0.0,404,0,60,1,180,5,500,0.2,0,0,2022-10-31
2022-11-06,S002,P006,Soft Drink 2L,Beverages,20,90.0,0,0.0,384,0,60,1,180,5,500,0.2,0,0,2022-10-31
2022-11-07,S002,P006,Soft Drink 2L,Beverages,25,90.0,0,0.0,359,0,60,1,180,5,500,0.2,0,0,2022-11-07
2022-11-08,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,328,0,60,1,180,5,500,0.2,1,0,2022-11-07
2022-11-09,S002,P006,Soft Drink 2L,Beverages,28,90.0,0,0.0,300,0,60,1,180,5,500,0.2,0,0,2022-11-07
2022-11-10,S002,P006,Soft Drink 2L,Beverages,27,85.5,1,0.05,273,0,60,1,180,5,500,0.2,0,0,2022-11-07
2022-11-11,S002,P006,Soft Drink 2L,Beverages,26,90.0,0,0.0,247,0,60,1,180,5,500,0.2,0,0,2022-11-07
2022-11-12,S002,P006,Soft Drink 2L,Beverages,21,90.0,0,0.0,226,0,60,1,180,5,500,0.2,0,0,2022-11-07
2022-11-13,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,193,0,60,1,180,5,500,0.2,0,0,2022-11-07
2022-11-14,S002,P006,Soft Drink 2L,Beverages,19,90.0,0,0.0,174,0,60,1,180,5,500,0.2,0,0,2022-11-14
2022-11-15,S002,P006,Soft Drink 2L,Beverages,21,90.0,0,0.0,468,0,60,1,180,5,500,0.2,0,0,2022-11-14
2022-11-16,S002,P006,Soft Drink 2L,Beverages,33,90.0,0,0.0,435,0,60,1,180,5,500,0.2,0,0,2022-11-14
2022-11-17,S002,P006,Soft Drink 2L,Beverages,24,90.0,0,0.0,411,0,60,1,180,5,500,0.2,0,0,2022-11-14
2022-11-18,S002,P006,Soft Drink 2L,Beverages,17,90.0,0,0.0,394,0,60,1,180,5,500,0.2,0,0,2022-11-14
2022-11-19,S002,P006,Soft Drink 2L,Beverages,34,90.0,0,0.0,360,0,60,1,180,5,500,0.2,0,0,2022-11-14
2022-11-20,S002,P006,Soft Drink 2L,Beverages,25,90.0,0,0.0,335,0,60,1,180,5,500,0.2,0,0,2022-11-14
2022-11-21,S002,P006,Soft Drink 2L,Beverages,30,81.0,1,0.1,305,0,60,1,180,5,500,0.2,0,0,2022-11-21
2022-11-22,S002,P006,Soft Drink 2L,Beverages,20,90.0,0,0.0,285,0,60,1,180,5,500,0.2,0,0,2022-11-21
2022-11-23,S002,P006,Soft Drink 2L,Beverages,24,85.5,1,0.05,261,0,60,1,180,5,500,0.2,0,0,2022-11-21
2022-11-24,S002,P006,Soft Drink 2L,Beverages,17,90.0,0,0.0,244,0,60,1,180,5,500,0.2,0,0,2022-11-21
2022-11-25,S002,P006,Soft Drink 2L,Beverages,33,76.5,1,0.15,211,0,60,1,180,5,500,0.2,0,0,2022-11-21
2022-11-26,S002,P006,Soft Drink 2L,Beverages,31,90.0,0,0.0,180,0,60,1,180,5,500,0.2,0,0,2022-11-21
2022-11-27,S002,P006,Soft Drink 2L,Beverages,32,90.0,0,0.0,463,0,60,1,180,5,500,0.2,0,0,2022-11-21
2022-11-28,S002,P006,Soft Drink 2L,Beverages,13,90.0,0,0.0,450,0,60,1,180,5,500,0.2,0,0,2022-11-28
2022-11-29,S002,P006,Soft Drink 2L,Beverages,26,90.0,0,0.0,424,0,60,1,180,5,500,0.2,0,0,2022-11-28
